,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,average over all parts
16,-0.4644925594329834,-0.4644925594329834,-0.47195613384246826,-0.45696568489074707,-0.47195613384246826,-0.45696568489074707,-0.4463855028152466,-0.4463855028152466,-0.462003231048584,-0.462003231048584,-0.439500093460083,-0.439500093460083,-0.45202577114105225,-0.45202577114105225,-0.46098852157592773,-0.46098852157592773,-0.4505237340927124,-0.4505237340927124,-0.46065258979797363,-0.46065258979797363,-0.4540008306503296,-0.4540008306503296,-0.465384840965271,-0.465384840965271,-0.43899965286254883,-0.43899965286254883,-0.4259999990463257,-0.4259999990463257,-0.42312848567962646,-0.42312848567962646,-0.4534834623336792,-0.4534834623336792,-0.4557911554972331,-0.4557911554972331,-0.4557911554972331,-0.44999897480010986,-0.44999897480010986,-0.4370001554489136,-0.4370001554489136,-0.4525665044784546,-0.4525665044784546,-0.4477682113647461,-0.4477682113647461,-0.450067400932312,-0.450067400932312,-0.44980716705322266,-0.44980716705322266,-0.44254350662231445,-0.44254350662231445,-0.4506093774523054
17,-0.20882821083068848,-0.20882821083068848,-0.21600008010864258,-0.20532357692718506,-0.21600008010864258,-0.20532357692718506,-0.2177339792251587,-0.2177339792251587,-0.2128925323486328,-0.2128925323486328,-0.20849967002868652,-0.20849967002868652,-0.2040649652481079,-0.2040649652481079,-0.20394587516784668,-0.20394587516784668,-0.2180013656616211,-0.2180013656616211,-0.21699917316436768,-0.21699917316436768,-0.2190006971359253,-0.2190006971359253,-0.2020014524459839,-0.2020014524459839,-0.20500051975250244,-0.20500051975250244,-0.18520009517669678,-0.18520009517669678,-0.19778752326965332,-0.19778752326965332,-0.20567643642425537,-0.20567643642425537,-0.2355175813039144,-0.2355175813039144,-0.2355175813039144,-0.23599910736083984,-0.23599910736083984,-0.22038936614990234,-0.22038936614990234,-0.21956658363342285,-0.21956658363342285,-0.21950280666351318,-0.21950280666351318,-0.21393680572509766,-0.21393680572509766,-0.2113431692123413,-0.2113431692123413,-0.20799851417541504,-0.20799851417541504,-0.21261097460376974
18,-0.4353337287902832,-0.4353337287902832,-0.9677829742431641,-175.32057011127472,-0.9677829742431641,-175.32057011127472,-0.6154993772506714,-0.6154993772506714,-0.5302579402923584,-0.5302579402923584,-0.4755004644393921,-0.4755004644393921,-0.44349968433380127,-0.44349968433380127,-0.42813777923583984,-0.42813777923583984,-0.44249439239501953,-0.44249439239501953,-0.4050867557525635,-0.4050867557525635,-0.43515610694885254,-0.43515610694885254,-0.4663238525390625,-0.4663238525390625,-0.5515058040618896,-0.5515058040618896,-0.478493332862854,-0.478493332862854,-0.4920022487640381,-0.4920022487640381,-0.4645005464553833,-0.4645005464553833,-0.4588913122812907,-0.4588913122812907,-0.4588913122812907,-0.6478210687637329,-0.6478210687637329,-0.4848301410675049,-0.4848301410675049,-0.4448513984680176,-0.4448513984680176,-0.5028237104415894,-0.5028237104415894,-0.46716856956481934,-0.46716856956481934,-0.4553251266479492,-0.4553251266479492,-0.44766318798065186,-0.44766318798065186,-7.636365929428412
19,-0.20038127899169922,-0.20038127899169922,-0.2080003023147583,-0.20764899253845215,-0.2080003023147583,-0.20764899253845215,-0.2014998197555542,-0.2014998197555542,-0.2133631706237793,-0.2133631706237793,-0.2196977138519287,-0.2196977138519287,-0.22249996662139893,-0.22249996662139893,-0.26236581802368164,-0.26236581802368164,-0.21682357788085938,-0.21682357788085938,-0.2219938039779663,-0.2219938039779663,-0.22232329845428467,-0.22232329845428467,-0.20283043384552002,-0.20283043384552002,-0.19900059700012207,-0.19900059700012207,-0.18800020217895508,-0.18800020217895508,-0.1773691177368164,-0.1773691177368164,-0.22783398628234863,-0.22783398628234863,-0.21166698137919107,-0.21166698137919107,-0.21166698137919107,-0.2159891128540039,-0.2159891128540039,-0.21700024604797363,-0.21700024604797363,-0.21884512901306152,-0.21884512901306152,-0.21133685111999512,-0.21133685111999512,-0.21582019329071045,-0.21582019329071045,-0.22399961948394775,-0.22399961948394775,-0.3500148057937622,-0.3500148057937622,-0.21886279631634148
20,-0.5321277379989624,-0.5321277379989624,-0.5362110137939453,-0.5058352947235107,-0.5362110137939453,-0.5058352947235107,-0.523338794708252,-0.523338794708252,-0.525423526763916,-0.525423526763916,-0.5316722393035889,-0.5316722393035889,-0.49134910106658936,-0.49134910106658936,-0.479683518409729,-0.479683518409729,-0.6528757810592651,-0.6528757810592651,-0.5333263874053955,-0.5333263874053955,-0.5155177116394043,-0.5155177116394043,-0.5754975080490112,-0.5754975080490112,-0.48019516468048096,-0.48019516468048096,-0.4474676847457886,-0.4474676847457886,-0.44601893424987793,-0.44601893424987793,-0.4914889335632324,-0.4914889335632324,-0.48351796468098956,-0.48351796468098956,-0.48351796468098956,-0.47015273571014404,-0.47015273571014404,-0.4701259136199951,-0.4701259136199951,-0.4475010633468628,-0.4475010633468628,-0.48911941051483154,-0.48911941051483154,-0.4944920539855957,-0.4944920539855957,-0.4873565435409546,-0.4873565435409546,-0.4911768436431885,-0.4911768436431885,-0.5038053405528166
21,-0.2138451337814331,-0.2138451337814331,-0.2709991931915283,-0.30450189113616943,-0.2709991931915283,-0.30450189113616943,-0.24399840831756592,-0.24399840831756592,-0.2369997501373291,-0.2369997501373291,-0.23549270629882812,-0.23549270629882812,-0.2370002269744873,-0.2370002269744873,-0.23399889469146729,-0.23399889469146729,-0.2590005397796631,-0.2590005397796631,-0.3633795976638794,-0.3633795976638794,-0.24300003051757812,-0.24300003051757812,-0.24949872493743896,-0.24949872493743896,-0.2470012903213501,-0.2470012903213501,-0.19949257373809814,-0.19949257373809814,-0.20199954509735107,-0.20199954509735107,-0.23000073432922363,-0.23000073432922363,-0.23100018501281738,-0.23100018501281738,-0.23100018501281738,-0.2294999361038208,-0.2294999361038208,-0.2329998016357422,-0.2329998016357422,-0.2304999828338623,-0.2304999828338623,-0.22500038146972656,-0.22500038146972656,-0.25660860538482666,-0.25660860538482666,-0.22200095653533936,-0.22200095653533936,-0.20596659183502197,-0.20596659183502197,-0.24160350098901864
22,-0.7214990854263306,-0.7214990854263306,-0.5949726104736328,-0.4996767044067383,-0.5949726104736328,-0.4996767044067383,-0.49017059803009033,-0.49017059803009033,-0.4686460494995117,-0.4686460494995117,-0.49015867710113525,-0.49015867710113525,-0.4729032516479492,-0.4729032516479492,-0.5003507137298584,-0.5003507137298584,-0.5298779010772705,-0.5298779010772705,-0.5018876791000366,-0.5018876791000366,-0.4532066583633423,-0.4532066583633423,-0.504942774772644,-0.504942774772644,-0.46825528144836426,-0.46825528144836426,-0.4366750717163086,-0.4366750717163086,-0.4381532669067383,-0.4381532669067383,-0.4594961404800415,-0.4594961404800415,-0.4677259127298991,-0.4677259127298991,-0.4677259127298991,-0.4755830764770508,-0.4755830764770508,-0.5194703340530396,-0.5194703340530396,-0.7373896837234497,-0.7373896837234497,-0.517024040222168,-0.517024040222168,-0.46691107749938965,-0.46691107749938965,-0.46660304069519043,-0.46660304069519043,-0.4738830327987671,-0.4738830327987671,-0.5056867599487305
23,-0.216048002243042,-0.216048002243042,-0.20486509799957275,-0.25208473205566406,-0.20486509799957275,-0.25208473205566406,-0.25445127487182617,-0.25445127487182617,-0.2528578042984009,-0.2528578042984009,-0.2587054967880249,-0.2587054967880249,-0.24636876583099365,-0.24636876583099365,-0.2335413694381714,-0.2335413694381714,-0.21374106407165527,-0.21374106407165527,-0.21733498573303223,-0.21733498573303223,-0.22193872928619385,-0.22193872928619385,-0.22122299671173096,-0.22122299671173096,-0.2044229507446289,-0.2044229507446289,-0.18569695949554443,-0.18569695949554443,-0.19011342525482178,-0.19011342525482178,-0.21065843105316162,-0.21065843105316162,-0.2186593214670817,-0.2186593214670817,-0.2186593214670817,-0.21013998985290527,-0.21013998985290527,-0.2152392864227295,-0.2152392864227295,-0.20751893520355225,-0.20751893520355225,-0.21068978309631348,-0.21068978309631348,-0.20420753955841064,-0.20420753955841064,-0.21990728378295898,-0.21990728378295898,-0.2107102870941162,-0.2107102870941162,-0.22001853767706422
24,-0.45111119747161865,-0.45111119747161865,-0.4769941568374634,-0.530316948890686,-0.4769941568374634,-0.530316948890686,-0.5568803548812866,-0.5568803548812866,-0.5223242044448853,-0.5223242044448853,-0.4785957336425781,-0.4785957336425781,-0.4591277837753296,-0.4591277837753296,-0.47788941860198975,-0.47788941860198975,-0.44960057735443115,-0.44960057735443115,-0.4809863567352295,-0.4809863567352295,-0.4986112117767334,-0.4986112117767334,-0.5286285877227783,-0.5286285877227783,-0.5052429437637329,-0.5052429437637329,-0.4348360300064087,-0.4348360300064087,-0.4936692714691162,-0.4936692714691162,-0.4596747159957886,-0.4596747159957886,-0.48520620663960773,-0.48520620663960773,-0.48520620663960773,-0.45030033588409424,-0.45030033588409424,-0.45057153701782227,-0.45057153701782227,-0.4707905054092407,-0.4707905054092407,-0.4529860019683838,-0.4529860019683838,-0.4672086238861084,-0.4672086238861084,-0.46539008617401123,-0.46539008617401123,-0.5299863815307617,-0.5299863815307617,-0.482429888783669
25,-0.21611833572387695,-0.21611833572387695,-0.22684180736541748,-0.2268279790878296,-0.22684180736541748,-0.2268279790878296,-0.23734056949615479,-0.23734056949615479,-0.21986985206604004,-0.21986985206604004,-0.23769915103912354,-0.23769915103912354,-0.21967172622680664,-0.21967172622680664,-0.2341148853302002,-0.2341148853302002,-0.23156189918518066,-0.23156189918518066,-0.24725627899169922,-0.24725627899169922,-0.21718549728393555,-0.21718549728393555,-0.23537325859069824,-0.23537325859069824,-0.22512364387512207,-0.22512364387512207,-0.2052370309829712,-0.2052370309829712,-0.20049893856048584,-0.20049893856048584,-0.23690736293792725,-0.23690736293792725,-0.2306849161783854,-0.2306849161783854,-0.2306849161783854,-0.23717856407165527,-0.23717856407165527,-0.23078370094299316,-0.23078370094299316,-0.22828078269958496,-0.22828078269958496,-0.25340795516967773,-0.25340795516967773,-0.2237910032272339,-0.2237910032272339,-0.22409439086914062,-0.22409439086914062,-0.24275600910186768,-0.24275600910186768,-0.22873257130992655
26,-0.4700307846069336,-0.4700307846069336,-0.4855769872665405,-0.492642879486084,-0.4855769872665405,-0.492642879486084,-0.48628509044647217,-0.48628509044647217,-0.4931894540786743,-0.4931894540786743,-0.4760204553604126,-0.4760204553604126,-0.4794548749923706,-0.4794548749923706,-0.46797239780426025,-0.46797239780426025,-0.4865107536315918,-0.4865107536315918,-0.49502766132354736,-0.49502766132354736,-0.49233388900756836,-0.49233388900756836,-0.5235072374343872,-0.5235072374343872,-0.4841679334640503,-0.4841679334640503,-0.43891191482543945,-0.43891191482543945,-0.4362034797668457,-0.4362034797668457,-0.5192652940750122,-0.5192652940750122,-0.5161073207855225,-0.5161073207855225,-0.5161073207855225,-0.48364365100860596,-0.48364365100860596,-0.484218955039978,-0.484218955039978,-0.5031819343566895,-0.5031819343566895,-0.479312539100647,-0.479312539100647,-0.4766404628753662,-0.4766404628753662,-0.4611501693725586,-0.4611501693725586,-0.4697444438934326,-0.4697444438934326,-0.48404711119982663
27,-0.21554577350616455,-0.21554577350616455,-0.22998487949371338,-0.2219618558883667,-0.22998487949371338,-0.2219618558883667,-0.2219604253768921,-0.2219604253768921,-0.21638822555541992,-0.21638822555541992,-0.2287442684173584,-0.2287442684173584,-0.21272921562194824,-0.21272921562194824,-0.22584962844848633,-0.22584962844848633,-0.22366833686828613,-0.22366833686828613,-0.2392052412033081,-0.2392052412033081,-0.23849952220916748,-0.23849952220916748,-0.25679779052734375,-0.25679779052734375,-0.21809399127960205,-0.21809399127960205,-0.20490801334381104,-0.20490801334381104,-0.2017432451248169,-0.2017432451248169,-0.22632992267608643,-0.22632992267608643,-0.2796765963236491,-0.2796765963236491,-0.2796765963236491,-0.20351552963256836,-0.20351552963256836,-0.21940577030181885,-0.21940577030181885,-0.2363811731338501,-0.2363811731338501,-0.21372473239898682,-0.21372473239898682,-0.23799645900726318,-0.23799645900726318,-0.2264420986175537,-0.2264420986175537,-0.21767711639404297,-0.21767711639404297,-0.2268191065107073
28,-0.49533772468566895,-0.49533772468566895,-0.4754488468170166,-0.4798332452774048,-0.4754488468170166,-0.4798332452774048,-0.4789162874221802,-0.4789162874221802,-0.5012995004653931,-0.5012995004653931,-0.48012518882751465,-0.48012518882751465,-0.46885430812835693,-0.46885430812835693,-0.5871248245239258,-0.5871248245239258,-0.5291746854782104,-0.5291746854782104,-0.4775984287261963,-0.4775984287261963,-0.49189913272857666,-0.49189913272857666,-0.4836627244949341,-0.4836627244949341,-0.4988284111022949,-0.4988284111022949,-0.42555034160614014,-0.42555034160614014,-0.5019774436950684,-0.5019774436950684,-0.46731770038604736,-0.46731770038604736,-0.5038056373596191,-0.5038056373596191,-0.5038056373596191,-0.5013314485549927,-0.5013314485549927,-0.4965240955352783,-0.4965240955352783,-0.5354663133621216,-0.5354663133621216,-0.5062874555587769,-0.5062874555587769,-0.491939902305603,-0.491939902305603,-0.6776300668716431,-0.6776300668716431,-0.512879490852356,-0.512879490852356,-0.5028863683038828
29,-0.21644079685211182,-0.21644079685211182,-0.22676289081573486,-0.2722431421279907,-0.22676289081573486,-0.2722431421279907,-0.21830880641937256,-0.21830880641937256,-0.22948145866394043,-0.22948145866394043,-0.2428528070449829,-0.2428528070449829,-0.22452008724212646,-0.22452008724212646,-0.21480882167816162,-0.21480882167816162,-0.2265307903289795,-0.2265307903289795,-0.23209941387176514,-0.23209941387176514,-0.22629845142364502,-0.22629845142364502,-0.23552680015563965,-0.23552680015563965,-0.2265918254852295,-0.2265918254852295,-0.1899406909942627,-0.1899406909942627,-0.21395814418792725,-0.21395814418792725,-0.23867404460906982,-0.23867404460906982,-0.2196654478708903,-0.2196654478708903,-0.2196654478708903,-0.23402726650238037,-0.23402726650238037,-0.23653054237365723,-0.23653054237365723,-0.22696185111999512,-0.22696185111999512,-0.23392915725708008,-0.23392915725708008,-0.2290942668914795,-0.2290942668914795,-0.23363912105560303,-0.23363912105560303,-0.2162572145462036,-0.2162572145462036,-0.22755006381443568
30,-0.5339244604110718,-0.5339244604110718,-0.4903475046157837,-0.4935656785964966,-0.4903475046157837,-0.4935656785964966,-0.507632851600647,-0.507632851600647,-0.4811168909072876,-0.4811168909072876,-0.4907493591308594,-0.4907493591308594,-0.48186254501342773,-0.48186254501342773,-0.5174572467803955,-0.5174572467803955,-0.5715919733047485,-0.5715919733047485,-0.5198602676391602,-0.5198602676391602,-0.487218976020813,-0.487218976020813,-0.48890411853790283,-0.48890411853790283,-0.4834885597229004,-0.4834885597229004,-0.4893285036087036,-0.4893285036087036,-0.4497685432434082,-0.4497685432434082,-0.6328722238540649,-0.6328722238540649,-0.552832285563151,-0.552832285563151,-0.552832285563151,-0.5425746440887451,-0.5425746440887451,-0.5106509923934937,-0.5106509923934937,-0.5156092643737793,-0.5156092643737793,-0.4998887777328491,-0.4998887777328491,-0.5216304063796997,-0.5216304063796997,-0.48769843578338623,-0.48769843578338623,-0.473105788230896,-0.473105788230896,-0.5102080179720508
31,-0.2429600954055786,-0.2429600954055786,-0.22618210315704346,-0.21455788612365723,-0.22618210315704346,-0.21455788612365723,-0.22926008701324463,-0.22926008701324463,-0.24533021450042725,-0.24533021450042725,-0.24315571784973145,-0.24315571784973145,-0.21846818923950195,-0.21846818923950195,-0.229944109916687,-0.229944109916687,-0.2307509183883667,-0.2307509183883667,-0.23228204250335693,-0.23228204250335693,-0.20796489715576172,-0.20796489715576172,-0.21286964416503906,-0.21286964416503906,-0.22555851936340332,-0.22555851936340332,-0.19028985500335693,-0.19028985500335693,-0.20953917503356934,-0.20953917503356934,-0.2052861452102661,-0.2052861452102661,-0.21291248003641763,-0.21291248003641763,-0.21291248003641763,-0.2164846658706665,-0.2164846658706665,-0.22785460948944092,-0.22785460948944092,-0.21327829360961914,-0.21327829360961914,-0.26090502738952637,-0.26090502738952637,-0.21974384784698486,-0.21974384784698486,-0.22265708446502686,-0.22265708446502686,-0.2136610746383667,-0.2136610746383667,-0.2227899152405408
32,-0.475655198097229,-0.475655198097229,-0.47621679306030273,-0.46033239364624023,-0.47621679306030273,-0.46033239364624023,-0.4917076826095581,-0.4917076826095581,-0.5029565095901489,-0.5029565095901489,-0.46389472484588623,-0.46389472484588623,-0.48901641368865967,-0.48901641368865967,-0.4797823429107666,-0.4797823429107666,-0.48523902893066406,-0.48523902893066406,-0.4832650423049927,-0.4832650423049927,-0.4735294580459595,-0.4735294580459595,-0.47502243518829346,-0.47502243518829346,-0.4613543748855591,-0.4613543748855591,-0.4371124505996704,-0.4371124505996704,-0.43775367736816406,-0.43775367736816406,-0.48937809467315674,-0.48937809467315674,-0.48169374465942383,-0.48169374465942383,-0.48169374465942383,-0.45452117919921875,-0.45452117919921875,-0.4815177917480469,-0.4815177917480469,-0.5019145011901855,-0.5019145011901855,-0.46904098987579346,-0.46904098987579346,-0.48124170303344727,-0.48124170303344727,-0.4671567678451538,-0.4671567678451538,-0.4658935070037842,-0.4658935070037842,-0.47453239499306193
